   # time 		   # h_plus		   # h_cross 
   1.3097500e+03   7.8395752e-02   1.5328391e-02
   1.3100000e+03   7.8303925e-02   1.5792568e-02
   1.3102500e+03   7.8209350e-02   1.6256195e-02
   1.3105000e+03   7.8112029e-02   1.6719265e-02
   1.3107500e+03   7.8011966e-02   1.7181752e-02
   1.3110000e+03   7.7909164e-02   1.7643650e-02
   1.3112500e+03   7.7803628e-02   1.8104932e-02
   1.3115000e+03   7.7695359e-02   1.8565593e-02
   1.3117500e+03   7.7584363e-02   1.9025606e-02
   1.3120000e+03   7.7470643e-02   1.9484965e-02
   1.3122500e+03   7.7354202e-02   1.9943644e-02
   1.3125000e+03   7.7235045e-02   2.0401636e-02
   1.3127500e+03   7.7113176e-02   2.0858917e-02
   1.3130000e+03   7.6988599e-02   2.1315479e-02
   1.3132500e+03   7.6861318e-02   2.1771297e-02
   1.3135000e+03   7.6731338e-02   2.2226364e-02
   1.3137500e+03   7.6598663e-02   2.2680655e-02
   1.3140000e+03   7.6463297e-02   2.3134163e-02
   1.3142500e+03   7.6325247e-02   2.3586863e-02
   1.3145000e+03   7.6184514e-02   2.4038749e-02
   1.3147500e+03   7.6041106e-02   2.4489796e-02
   1.3150000e+03   7.5895026e-02   2.4939995e-02
   1.3152500e+03   7.5746281e-02   2.5389324e-02
   1.3155000e+03   7.5594874e-02   2.5837775e-02
   1.3157500e+03   7.5440812e-02   2.6285323e-02
   1.3160000e+03   7.5284098e-02   2.6731961e-02
   1.3162500e+03   7.5124741e-02   2.7177665e-02
   1.3165000e+03   7.4962742e-02   2.7622429e-02
   1.3167500e+03   7.4798111e-02   2.8066227e-02
   1.3170000e+03   7.4630850e-02   2.8509052e-02
   1.3172500e+03   7.4460967e-02   2.8950881e-02
   1.3175000e+03   7.4288467e-02   2.9391707e-02
   1.3177500e+03   7.4113357e-02   2.9831506e-02
   1.3180000e+03   7.3935641e-02   3.0270270e-02
   1.3182500e+03   7.3755327e-02   3.0707975e-02
   1.3185000e+03   7.3572420e-02   3.1144616e-02
   1.3187500e+03   7.3386928e-02   3.1580167e-02
   1.3190000e+03   7.3198855e-02   3.2014622e-02
   1.3192500e+03   7.3008210e-02   3.2447958e-02
   1.3195000e+03   7.2814997e-02   3.2880168e-02
   1.3197500e+03   7.2619226e-02   3.3311227e-02
   1.3200000e+03   7.2420900e-02   3.3741129e-02
   1.3202500e+03   7.2220029e-02   3.4169851e-02
   1.3205000e+03   7.2016617e-02   3.4597386e-02
   1.3207500e+03   7.1810674e-02   3.5023710e-02
   1.3210000e+03   7.1602205e-02   3.5448818e-02
   1.3212500e+03   7.1391219e-02   3.5872684e-02
   1.3215000e+03   7.1177722e-02   3.6295304e-02
   1.3217500e+03   7.0961722e-02   3.6716654e-02
   1.3220000e+03   7.0743225e-02   3.7136727e-02
   1.3222500e+03   7.0522241e-02   3.7555500e-02
   1.3225000e+03   7.0298776e-02   3.7972967e-02
   1.3227500e+03   7.0072838e-02   3.8389104e-02
   1.3230000e+03   6.9844435e-02   3.8803906e-02
   1.3232500e+03   6.9613576e-02   3.9217349e-02
   1.3235000e+03   6.9380266e-02   3.9629428e-02
   1.3237500e+03   6.9144517e-02   4.0040119e-02
   1.3240000e+03   6.8906333e-02   4.0449416e-02
   1.3242500e+03   6.8665727e-02   4.0857297e-02
   1.3245000e+03   6.8422702e-02   4.1263755e-02
   1.3247500e+03   6.8177272e-02   4.1668768e-02
   1.3250000e+03   6.7929441e-02   4.2072330e-02
   1.3252500e+03   6.7679220e-02   4.2474418e-02
   1.3255000e+03   6.7426616e-02   4.2875027e-02
   1.3257500e+03   6.7171641e-02   4.3274133e-02
   1.3260000e+03   6.6914299e-02   4.3671732e-02
   1.3262500e+03   6.6654604e-02   4.4067801e-02
   1.3265000e+03   6.6392561e-02   4.4462335e-02
   1.3267500e+03   6.6128183e-02   4.4855310e-02
   1.3270000e+03   6.5861474e-02   4.5246722e-02
   1.3272500e+03   6.5592448e-02   4.5636548e-02
   1.3275000e+03   6.5321111e-02   4.6024784e-02
   1.3277500e+03   6.5047477e-02   4.6411406e-02
   1.3280000e+03   6.4771549e-02   4.6796411e-02
   1.3282500e+03   6.4493343e-02   4.7179774e-02
   1.3285000e+03   6.4212863e-02   4.7561493e-02
   1.3287500e+03   6.3930124e-02   4.7941544e-02
   1.3290000e+03   6.3645131e-02   4.8319923e-02
   1.3292500e+03   6.3357899e-02   4.8696609e-02
   1.3295000e+03   6.3068432e-02   4.9071595e-02
   1.3297500e+03   6.2776747e-02   4.9444860e-02
   1.3300000e+03   6.2482847e-02   4.9816401e-02
   1.3302500e+03   6.2186749e-02   5.0186195e-02
   1.3305000e+03   6.1888457e-02   5.0554237e-02
   1.3307500e+03   6.1587987e-02   5.0920506e-02
   1.3310000e+03   6.1285344e-02   5.1284998e-02
   1.3312500e+03   6.0980544e-02   5.1647691e-02
   1.3315000e+03   6.0673593e-02   5.2008582e-02
   1.3317500e+03   6.0364506e-02   5.2367648e-02
   1.3320000e+03   6.0053289e-02   5.2724885e-02
   1.3322500e+03   5.9739957e-02   5.3080274e-02
   1.3325000e+03   5.9424518e-02   5.3433808e-02
   1.3327500e+03   5.9106986e-02   5.3785468e-02
   1.3330000e+03   5.8787368e-02   5.4135250e-02
   1.3332500e+03   5.8465680e-02   5.4483132e-02
   1.3335000e+03   5.8141928e-02   5.4829111e-02
   1.3337500e+03   5.7816128e-02   5.5173166e-02
   1.3340000e+03   5.7488287e-02   5.5515293e-02
   1.3342500e+03   5.7158422e-02   5.5855473e-02
   1.3345000e+03   5.6826538e-02   5.6193700e-02
   1.3347500e+03   5.6492652e-02   5.6529956e-02
   1.3350000e+03   5.6156771e-02   5.6864236e-02
   1.3352500e+03   5.5818912e-02   5.7196520e-02
   1.3355000e+03   5.5479081e-02   5.7526805e-02
   1.3357500e+03   5.5137296e-02   5.7855071e-02
   1.3360000e+03   5.4793563e-02   5.8181315e-02
   1.3362500e+03   5.4447899e-02   5.8505516e-02
   1.3365000e+03   5.4100311e-02   5.8827672e-02
   1.3367500e+03   5.3750817e-02   5.9147762e-02
   1.3370000e+03   5.3399423e-02   5.9465784e-02
   1.3372500e+03   5.3046147e-02   5.9781719e-02
   1.3375000e+03   5.2690996e-02   6.0095563e-02
   1.3377500e+03   5.2333988e-02   6.0407297e-02
   1.3380000e+03   5.1975129e-02   6.0716917e-02
   1.3382500e+03   5.1614439e-02   6.1024406e-02
   1.3385000e+03   5.1251923e-02   6.1329760e-02
   1.3387500e+03   5.0887601e-02   6.1632961e-02
   1.3390000e+03   5.0521478e-02   6.1934005e-02
   1.3392500e+03   5.0153575e-02   6.2232874e-02
   1.3395000e+03   4.9783897e-02   6.2529566e-02
   1.3397500e+03   4.9412463e-02   6.2824061e-02
   1.3400000e+03   4.9039282e-02   6.3116358e-02
   1.3402500e+03   4.8664370e-02   6.3406438e-02
   1.3405000e+03   4.8287737e-02   6.3694298e-02
   1.3407500e+03   4.7909400e-02   6.3979921e-02
   1.3410000e+03   4.7529368e-02   6.4263305e-02
   1.3412500e+03   4.7147659e-02   6.4544431e-02
   1.3415000e+03   4.6764280e-02   6.4823297e-02
   1.3417500e+03   4.6379252e-02   6.5099886e-02
   1.3420000e+03   4.5992581e-02   6.5374195e-02
   1.3422500e+03   4.5604287e-02   6.5646208e-02
   1.3425000e+03   4.5214378e-02   6.5915922e-02
   1.3427500e+03   4.4822874e-02   6.6183319e-02
   1.3430000e+03   4.4429781e-02   6.6448399e-02
   1.3432500e+03   4.4035120e-02   6.6711144e-02
   1.3435000e+03   4.3638898e-02   6.6971552e-02
   1.3437500e+03   4.3241136e-02   6.7229606e-02
   1.3440000e+03   4.2841841e-02   6.7485306e-02
   1.3442500e+03   4.2441034e-02   6.7738633e-02
   1.3445000e+03   4.2038721e-02   6.7989587e-02
   1.3447500e+03   4.1634925e-02   6.8238152e-02
   1.3450000e+03   4.1229651e-02   6.8484325e-02
   1.3452500e+03   4.0822922e-02   6.8728092e-02
   1.3455000e+03   4.0414743e-02   6.8969449e-02
   1.3457500e+03   4.0005138e-02   6.9208383e-02
   1.3460000e+03   3.9594113e-02   6.9444890e-02
   1.3462500e+03   3.9181689e-02   6.9678957e-02
   1.3465000e+03   3.8767874e-02   6.9910580e-02
   1.3467500e+03   3.8352689e-02   7.0139746e-02
   1.3470000e+03   3.7936142e-02   7.0366453e-02
   1.3472500e+03   3.7518255e-02   7.0590687e-02
   1.3475000e+03   3.7099035e-02   7.0812444e-02
   1.3477500e+03   3.6678503e-02   7.1031713e-02
   1.3480000e+03   3.6256668e-02   7.1248490e-02
   1.3482500e+03   3.5833552e-02   7.1462762e-02
   1.3485000e+03   3.5409161e-02   7.1674527e-02
   1.3487500e+03   3.4983518e-02   7.1883772e-02
   1.3490000e+03   3.4556631e-02   7.2090496e-02
   1.3492500e+03   3.4128523e-02   7.2294685e-02
   1.3495000e+03   3.3699199e-02   7.2496337e-02
   1.3497500e+03   3.3268685e-02   7.2695440e-02
   1.3500000e+03   3.2836985e-02   7.2891992e-02
   1.3502500e+03   3.2404124e-02   7.3085980e-02
   1.3505000e+03   3.1970109e-02   7.3277404e-02
   1.3507500e+03   3.1534963e-02   7.3466251e-02
   1.3510000e+03   3.1098693e-02   7.3652519e-02
   1.3512500e+03   3.0661322e-02   7.3836197e-02
   1.3515000e+03   3.0222858e-02   7.4017283e-02
   1.3517500e+03   2.9783325e-02   7.4195765e-02
   1.3520000e+03   2.9342729e-02   7.4371643e-02
   1.3522500e+03   2.8901095e-02   7.4544904e-02
   1.3525000e+03   2.8458428e-02   7.4715549e-02
   1.3527500e+03   2.8014755e-02   7.4883565e-02
   1.3530000e+03   2.7570080e-02   7.5048951e-02
   1.3532500e+03   2.7124429e-02   7.5211697e-02
   1.3535000e+03   2.6677808e-02   7.5371802e-02
   1.3537500e+03   2.6230243e-02   7.5529255e-02
   1.3540000e+03   2.5781739e-02   7.5684055e-02
   1.3542500e+03   2.5332322e-02   7.5836192e-02
   1.3545000e+03   2.4881998e-02   7.5985666e-02
   1.3547500e+03   2.4430792e-02   7.6132465e-02
   1.3550000e+03   2.3978711e-02   7.6276590e-02
   1.3552500e+03   2.3525779e-02   7.6418031e-02
   1.3555000e+03   2.3072004e-02   7.6556787e-02
   1.3557500e+03   2.2617411e-02   7.6692848e-02
   1.3560000e+03   2.2162006e-02   7.6826215e-02
   1.3562500e+03   2.1705815e-02   7.6956878e-02
   1.3565000e+03   2.1248845e-02   7.7084836e-02
   1.3567500e+03   2.0791119e-02   7.7210081e-02
   1.3570000e+03   2.0332647e-02   7.7332613e-02
   1.3572500e+03   1.9873452e-02   7.7452422e-02
   1.3575000e+03   1.9413542e-02   7.7569509e-02
   1.3577500e+03   1.8952942e-02   7.7683865e-02
   1.3580000e+03   1.8491660e-02   7.7795490e-02
   1.3582500e+03   1.8029719e-02   7.7904377e-02
   1.3585000e+03   1.7567128e-02   7.8010524e-02
   1.3587500e+03   1.7103913e-02   7.8113925e-02
   1.3590000e+03   1.6640079e-02   7.8214580e-02
   1.3592500e+03   1.6175652e-02   7.8312480e-02
   1.3595000e+03   1.5710641e-02   7.8407626e-02
   1.3597500e+03   1.5245069e-02   7.8500012e-02
   1.3600000e+03   1.4778945e-02   7.8589637e-02
   1.3602500e+03   1.4312294e-02   7.8676494e-02
   1.3605000e+03   1.3845122e-02   7.8760583e-02
   1.3607500e+03   1.3377457e-02   7.8841899e-02
   1.3610000e+03   1.2909304e-02   7.8920442e-02
   1.3612500e+03   1.2440691e-02   7.8996205e-02
   1.3615000e+03   1.1971623e-02   7.9069189e-02
   1.3617500e+03   1.1502126e-02   7.9139387e-02
   1.3620000e+03   1.1032209e-02   7.9206801e-02
   1.3622500e+03   1.0561896e-02   7.9271425e-02
   1.3625000e+03   1.0091195e-02   7.9333260e-02
   1.3627500e+03   9.6201316e-03   7.9392300e-02
   1.3630000e+03   9.1487132e-03   7.9448546e-02
   1.3632500e+03   8.6769660e-03   7.9501992e-02
   1.3635000e+03   8.2048967e-03   7.9552641e-02
   1.3637500e+03   7.7325318e-03   7.9600486e-02
   1.3640000e+03   7.2598780e-03   7.9645530e-02
   1.3642500e+03   6.7869618e-03   7.9687767e-02
   1.3645000e+03   6.3137900e-03   7.9727199e-02
   1.3647500e+03   5.8403891e-03   7.9763822e-02
   1.3650000e+03   5.3667659e-03   7.9797636e-02
   1.3652500e+03   4.8929469e-03   7.9828638e-02
   1.3655000e+03   4.4189390e-03   7.9856829e-02
   1.3657500e+03   3.9447686e-03   7.9882205e-02
   1.3660000e+03   3.4704426e-03   7.9904769e-02
   1.3662500e+03   2.9959877e-03   7.9924516e-02
   1.3665000e+03   2.5214104e-03   7.9941448e-02
   1.3667500e+03   2.0467376e-03   7.9955562e-02
   1.3670000e+03   1.5719759e-03   7.9966860e-02
   1.3672500e+03   1.0971522e-03   7.9975339e-02
   1.3675000e+03   6.2227290e-04   7.9981000e-02
   1.3677500e+03   1.4736502e-04   7.9983842e-02
   1.3680000e+03  -3.2756490e-04   7.9983866e-02
   1.3682500e+03  -8.0249000e-04   7.9981070e-02
   1.3685000e+03  -1.2774037e-03   7.9975456e-02
   1.3687500e+03  -1.7522791e-03   7.9967022e-02
   1.3690000e+03  -2.2271097e-03   7.9955769e-02
   1.3692500e+03  -2.7018685e-03   7.9941698e-02
   1.3695000e+03  -3.1765490e-03   7.9924809e-02
   1.3697500e+03  -3.6511243e-03   7.9905101e-02
   1.3700000e+03  -4.1255879e-03   7.9882577e-02
   1.3702500e+03  -4.5999128e-03   7.9857236e-02
   1.3705000e+03  -5.0740926e-03   7.9829080e-02
   1.3707500e+03  -5.5481003e-03   7.9798108e-02
   1.3710000e+03  -6.0219294e-03   7.9764322e-02
   1.3712500e+03  -6.4955530e-03   7.9727723e-02
   1.3715000e+03  -6.9689647e-03   7.9688313e-02
   1.3717500e+03  -7.4421375e-03   7.9646092e-02
   1.3720000e+03  -7.9150649e-03   7.9601063e-02
   1.3722500e+03  -8.3877201e-03   7.9553225e-02
   1.3725000e+03  -8.8600967e-03   7.9502581e-02
   1.3727500e+03  -9.3321677e-03   7.9449133e-02
   1.3730000e+03  -9.8039267e-03   7.9392882e-02
   1.3732500e+03  -1.0275347e-02   7.9333830e-02
   1.3735000e+03  -1.0746422e-02   7.9271979e-02
   1.3737500e+03  -1.1217125e-02   7.9207331e-02
   1.3740000e+03  -1.1687449e-02   7.9139889e-02
   1.3742500e+03  -1.2157368e-02   7.9069654e-02
   1.3745000e+03  -1.2626876e-02   7.8996629e-02
   1.3747500e+03  -1.3095945e-02   7.8920816e-02
   1.3750000e+03  -1.3564569e-02   7.8842218e-02
   1.3752500e+03  -1.4032722e-02   7.8760837e-02
   1.3755000e+03  -1.4500397e-02   7.8676677e-02
   1.3757500e+03  -1.4967567e-02   7.8589739e-02
   1.3760000e+03  -1.5434227e-02   7.8500028e-02
   1.3762500e+03  -1.5900349e-02   7.8407545e-02
   1.3765000e+03  -1.6365927e-02   7.8312295e-02
   1.3767500e+03  -1.6830935e-02   7.8214280e-02
   1.3770000e+03  -1.7295367e-02   7.8113503e-02
   1.3772500e+03  -1.7759195e-02   7.8009969e-02
   1.3775000e+03  -1.8222414e-02   7.7903680e-02
   1.3777500e+03  -1.8684997e-02   7.7794640e-02
   1.3780000e+03  -1.9146938e-02   7.7682853e-02
   1.3782500e+03  -1.9608210e-02   7.7568323e-02
   1.3785000e+03  -2.0068808e-02   7.7451054e-02
   1.3787500e+03  -2.0528704e-02   7.7331049e-02
   1.3790000e+03  -2.0987893e-02   7.7208313e-02
   1.3792500e+03  -2.1446349e-02   7.7082850e-02
   1.3795000e+03  -2.1904065e-02   7.6954664e-02
   1.3797500e+03  -2.2361015e-02   7.6823760e-02
   1.3800000e+03  -2.2817193e-02   7.6690141e-02
   1.3802500e+03  -2.3272573e-02   7.6553814e-02
   1.3805000e+03  -2.3727149e-02   7.6414781e-02
   1.3807500e+03  -2.4180894e-02   7.6273049e-02
   1.3810000e+03  -2.4633803e-02   7.6128622e-02
   1.3812500e+03  -2.5085850e-02   7.5981505e-02
   1.3815000e+03  -2.5537028e-02   7.5831702e-02
   1.3817500e+03  -2.5987312e-02   7.5679220e-02
   1.3820000e+03  -2.6436696e-02   7.5524063e-02
   1.3822500e+03  -2.6885153e-02   7.5366237e-02
   1.3825000e+03  -2.7332679e-02   7.5205747e-02
   1.3827500e+03  -2.7779246e-02   7.5042599e-02
   1.3830000e+03  -2.8224851e-02   7.4876798e-02
   1.3832500e+03  -2.8669465e-02   7.4708350e-02
   1.3835000e+03  -2.9113085e-02   7.4537261e-02
   1.3837500e+03  -2.9555684e-02   7.4363537e-02
   1.3840000e+03  -2.9997256e-02   7.4187183e-02
   1.3842500e+03  -3.0437777e-02   7.4008207e-02
   1.3845000e+03  -3.0877240e-02   7.3826612e-02
   1.3847500e+03  -3.1315619e-02   7.3642408e-02
   1.3850000e+03  -3.1752910e-02   7.3455599e-02
   1.3852500e+03  -3.2189086e-02   7.3266193e-02
   1.3855000e+03  -3.2624143e-02   7.3074194e-02
   1.3857500e+03  -3.3058055e-02   7.2879612e-02
   1.3860000e+03  -3.3490816e-02   7.2682451e-02
   1.3862500e+03  -3.3922402e-02   7.2482720e-02
   1.3865000e+03  -3.4352806e-02   7.2280423e-02
   1.3867500e+03  -3.4782004e-02   7.2075571e-02
   1.3870000e+03  -3.5209991e-02   7.1868167e-02
   1.3872500e+03  -3.5636741e-02   7.1658222e-02
   1.3875000e+03  -3.6062250e-02   7.1445739e-02
   1.3877500e+03  -3.6486491e-02   7.1230730e-02
   1.3880000e+03  -3.6909461e-02   7.1013199e-02
   1.3882500e+03  -3.7331134e-02   7.0793155e-02
   1.3885000e+03  -3.7751505e-02   7.0570605e-02
   1.3887500e+03  -3.8170549e-02   7.0345558e-02
   1.3890000e+03  -3.8588262e-02   7.0118020e-02
   1.3892500e+03  -3.9004618e-02   6.9888001e-02
   1.3895000e+03  -3.9419613e-02   6.9655507e-02
   1.3897500e+03  -3.9833223e-02   6.9420548e-02
   1.3900000e+03  -4.0245441e-02   6.9183129e-02
   1.3902500e+03  -4.0656245e-02   6.8943263e-02
   1.3905000e+03  -4.1065629e-02   6.8700953e-02
   1.3907500e+03  -4.1473569e-02   6.8456213e-02
   1.3910000e+03  -4.1880060e-02   6.8209046e-02
   1.3912500e+03  -4.2285078e-02   6.7959465e-02
   1.3915000e+03  -4.2688619e-02   6.7707476e-02
   1.3917500e+03  -4.3090657e-02   6.7453090e-02
   1.3920000e+03  -4.3491190e-02   6.7196312e-02
   1.3922500e+03  -4.3890193e-02   6.6937157e-02
   1.3925000e+03  -4.4287660e-02   6.6675627e-02
   1.3927500e+03  -4.4683570e-02   6.6411738e-02
   1.3930000e+03  -4.5077917e-02   6.6145493e-02
   1.3932500e+03  -4.5470677e-02   6.5876906e-02
   1.3935000e+03  -4.5861847e-02   6.5605983e-02
   1.3937500e+03  -4.6251402e-02   6.5332737e-02
   1.3940000e+03  -4.6639339e-02   6.5057173e-02
   1.3942500e+03  -4.7025634e-02   6.4779306e-02
   1.3945000e+03  -4.7410283e-02   6.4499140e-02
   1.3947500e+03  -4.7793263e-02   6.4216689e-02
   1.3950000e+03  -4.8174569e-02   6.3931960e-02
   1.3952500e+03  -4.8554179e-02   6.3644967e-02
   1.3955000e+03  -4.8932089e-02   6.3355715e-02
   1.3957500e+03  -4.9308276e-02   6.3064218e-02
   1.3960000e+03  -4.9682735e-02   6.2770483e-02
   1.3962500e+03  -5.0055444e-02   6.2474524e-02
   1.3965000e+03  -5.0426400e-02   6.2176347e-02
   1.3967500e+03  -5.0795580e-02   6.1875967e-02
   1.3970000e+03  -5.1162979e-02   6.1573390e-02
   1.3972500e+03  -5.1528576e-02   6.1268631e-02
   1.3975000e+03  -5.1892366e-02   6.0961696e-02
   1.3977500e+03  -5.2254328e-02   6.0652600e-02
   1.3980000e+03  -5.2614459e-02   6.0341350e-02
   1.3982500e+03  -5.2972735e-02   6.0027962e-02
   1.3985000e+03  -5.3329153e-02   5.9712440e-02
   1.3987500e+03  -5.3683692e-02   5.9394802e-02
   1.3990000e+03  -5.4036348e-02   5.9075053e-02
   1.3992500e+03  -5.4387099e-02   5.8753210e-02
   1.3995000e+03  -5.4735943e-02   5.8429278e-02
   1.3997500e+03  -5.5082856e-02   5.8103276e-02
   1.4000000e+03  -5.5427837e-02   5.7775207e-02
   1.4002500e+03  -5.5770864e-02   5.7445090e-02
   1.4005000e+03  -5.6111934e-02   5.7112930e-02
   1.4007500e+03  -5.6451025e-02   5.6778745e-02
   1.4010000e+03  -5.6788134e-02   5.6442540e-02
   1.4012500e+03  -5.7123241e-02   5.6104334e-02
   1.4015000e+03  -5.7456342e-02   5.5764131e-02
   1.4017500e+03  -5.7787417e-02   5.5421951e-02
   1.4020000e+03  -5.8116462e-02   5.5077799e-02
   1.4022500e+03  -5.8443458e-02   5.4731693e-02
   1.4025000e+03  -5.8768401e-02   5.4383639e-02
   1.4027500e+03  -5.9091271e-02   5.4033656e-02
   1.4030000e+03  -5.9412065e-02   5.3681748e-02
   1.4032500e+03  -5.9730763e-02   5.3327937e-02
   1.4035000e+03  -6.0047362e-02   5.2972226e-02
   1.4037500e+03  -6.0361843e-02   5.2614636e-02
   1.4040000e+03  -6.0674202e-02   5.2255172e-02
   1.4042500e+03  -6.0984421e-02   5.1893853e-02
   1.4045000e+03  -6.1292495e-02   5.1530685e-02
   1.4047500e+03  -6.1598407e-02   5.1165689e-02
   1.4050000e+03  -6.1902154e-02   5.0798869e-02
   1.4052500e+03  -6.2203715e-02   5.0430246e-02
   1.4055000e+03  -6.2503090e-02   5.0059825e-02
   1.4057500e+03  -6.2800258e-02   4.9687627e-02
   1.4060000e+03  -6.3095218e-02   4.9313657e-02
   1.4062500e+03  -6.3387950e-02   4.8937937e-02
   1.4065000e+03  -6.3678453e-02   4.8560471e-02
   1.4067500e+03  -6.3966708e-02   4.8181280e-02
   1.4070000e+03  -6.4252713e-02   4.7800371e-02
   1.4072500e+03  -6.4536449e-02   4.7417764e-02
   1.4075000e+03  -6.4817914e-02   4.7033465e-02
   1.4077500e+03  -6.5097090e-02   4.6647495e-02
   1.4080000e+03  -6.5373976e-02   4.6259861e-02
   1.4082500e+03  -6.5648553e-02   4.5870582e-02
   1.4085000e+03  -6.5920819e-02   4.5479666e-02
   1.4087500e+03  -6.6190758e-02   4.5087134e-02
   1.4090000e+03  -6.6458366e-02   4.4692991e-02
   1.4092500e+03  -6.6723627e-02   4.4297261e-02
   1.4095000e+03  -6.6986538e-02   4.3899947e-02
   1.4097500e+03  -6.7247084e-02   4.3501073e-02
   1.4100000e+03  -6.7505261e-02   4.3100645e-02
   1.4102500e+03  -6.7761053e-02   4.2698684e-02
   1.4105000e+03  -6.8014459e-02   4.2295197e-02
   1.4107500e+03  -6.8265463e-02   4.1890205e-02
   1.4110000e+03  -6.8514061e-02   4.1483716e-02
   1.4112500e+03  -6.8760239e-02   4.1075751e-02
   1.4115000e+03  -6.9003994e-02   4.0666317e-02
   1.4117500e+03  -6.9245311e-02   4.0255436e-02
   1.4120000e+03  -6.9484187e-02   3.9843115e-02
   1.4122500e+03  -6.9720609e-02   3.9429376e-02
   1.4125000e+03  -6.9954573e-02   3.9014226e-02
   1.4127500e+03  -7.0186065e-02   3.8597687e-02
   1.4130000e+03  -7.0415082e-02   3.8179766e-02
   1.4132500e+03  -7.0641612e-02   3.7760486e-02
   1.4135000e+03  -7.0865650e-02   3.7339853e-02
   1.4137500e+03  -7.1087184e-02   3.6917890e-02
   1.4140000e+03  -7.1306212e-02   3.6494604e-02
   1.4142500e+03  -7.1522718e-02   3.6070019e-02
   1.4145000e+03  -7.1736703e-02   3.5644140e-02
   1.4147500e+03  -7.1948151e-02   3.5216992e-02
   1.4150000e+03  -7.2157062e-02   3.4788580e-02
   1.4152500e+03  -7.2363421e-02   3.4358929e-02
   1.4155000e+03  -7.2567228e-02   3.3928045e-02
   1.4157500e+03  -7.2768469e-02   3.3495952e-02
   1.4160000e+03  -7.2967142e-02   3.3062655e-02
   1.4162500e+03  -7.3163236e-02   3.2628181e-02
   1.4165000e+03  -7.3356747e-02   3.2192534e-02
   1.4167500e+03  -7.3547665e-02   3.1755739e-02
   1.4170000e+03  -7.3735986e-02   3.1317802e-02
   1.4172500e+03  -7.3921700e-02   3.0878749e-02
   1.4175000e+03  -7.4104805e-02   3.0438584e-02
   1.4177500e+03  -7.4285288e-02   2.9997334e-02
   1.4180000e+03  -7.4463149e-02   2.9555005e-02
   1.4182500e+03  -7.4638377e-02   2.9111620e-02
   1.4185000e+03  -7.4810968e-02   2.8667187e-02
   1.4187500e+03  -7.4980914e-02   2.8221731e-02
   1.4190000e+03  -7.5148211e-02   2.7775257e-02
   1.4192500e+03  -7.5312850e-02   2.7327792e-02
   1.4195000e+03  -7.5474829e-02   2.6879341e-02
   1.4197500e+03  -7.5634138e-02   2.6429930e-02
   1.4200000e+03  -7.5790774e-02   2.5979565e-02
